unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,,,,,,,,,,,,,,,,,,,,,
unit_sim,74770490.904,0,390240,0,11.4325,11.4325,13.74573,13.11083,0.18203,13.381,32.298,31.662,31.662,10.098,0,-101379.7,0.69943,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770491.104,0,390240,0,11.4325,11.4325,13.74573,13.11084,0.18186,13.38206,32.151,32.053,32.053,10.208,0,-101373.3,0.69945,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770491.304,0,390240,0,11.4325,11.4325,13.74573,13.11085,0.18238,13.3838,32.151,32.004,32.004,10.317,0,-101366.9,0.69947,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770491.504,0,390240,0,11.4325,11.4325,13.74573,13.11086,0.18154,13.38416,31.858,32.004,32.004,10.424,0,-101360.5,0.69949,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770491.704,0,390240,0,11.4325,11.4325,13.74573,13.11087,0.1825,13.38632,31.956,31.956,31.956,10.53,0,-101354.1,0.69951,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770491.904,0,390240,0,11.4325,11.4325,13.74573,13.11088,0.183,13.38802,31.956,31.809,31.809,10.635,0,-101347.7,0.69953,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770492.104,0,390240,0,11.4325,11.4325,13.74573,13.11089,0.18463,13.39084,32.2,31.613,31.613,10.739,0,-101341.4,0.69955,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770492.304,0,390240,0,11.4325,11.4325,13.74573,13.1109,0.18333,13.39072,31.809,31.809,31.809,10.84,0,-101335,0.69956,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770492.504,0,390240,0,11.4325,11.4325,13.74573,13.11091,0.18474,13.3933,32.004,32.2,32.2,10.942,0,-101328.6,0.69958,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770492.704,0,390240,0,11.4325,11.4325,13.74573,13.11092,0.18502,13.39476,31.956,32.004,32.004,11.043,0,-101322.2,0.6996,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770492.904,0,390240,0,11.4325,11.4325,13.74573,13.11093,0.18754,13.39847,32.396,31.956,31.956,11.143,0,-101315.8,0.69962,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770493.104,0,390240,0,11.4325,11.4325,13.74573,13.11094,0.1867,13.39879,32.102,32.2,32.2,11.242,0,-101309.4,0.69964,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770493.304,0,390240,0,11.4325,11.4325,13.74573,13.11095,0.18697,13.40023,32.053,32.053,32.053,11.34,0,-101303,0.69966,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770493.504,0,390240,0,11.4325,11.4325,13.74573,13.11096,0.18635,13.40074,31.809,31.564,31.564,11.437,0,-101296.6,0.69968,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770493.704,0,390240,0,11.4325,11.4325,13.74573,13.11096,0.18819,13.40373,32.102,31.809,31.809,11.532,0,-101290.2,0.6997,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770493.904,0,390240,0,11.4325,11.4325,13.74573,13.11097,0.18846,13.40515,32.053,32.347,32.347,11.626,0,-101283.8,0.69972,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770494.104,0,390240,0,11.4325,11.4325,13.74573,13.11098,0.1876,13.40542,31.76,31.809,31.809,11.72,0,-101277.5,0.69974,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770494.304,0,390240,0,11.4325,11.4325,13.74573,13.11099,0.18967,13.40862,32.102,31.907,31.907,11.813,0,-101271.1,0.69975,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770494.504,0,390240,0,11.4325,11.4325,13.74573,13.111,0.19084,13.41091,32.249,31.76,31.76,11.905,0,-101264.7,0.69977,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770494.704,0,390240,0,11.4325,11.4325,13.74573,13.11101,0.18908,13.41026,31.76,31.858,31.858,11.995,0,-101258.3,0.69979,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770494.904,0,390240,0,11.4325,11.4325,13.74573,13.11102,0.19136,13.41368,32.151,32.249,32.249,12.085,0,-101251.9,0.69981,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770495.104,0,390240,0,11.4325,11.4325,13.74573,13.11103,0.19095,13.41438,31.956,32.151,32.151,12.175,0,-101245.5,0.69983,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770495.304,0,390240,0,11.4325,11.4325,13.74573,13.11104,0.19234,13.41688,32.151,31.809,31.809,12.264,0,-101239.1,0.69985,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770495.504,0,390240,0,11.4325,11.4325,13.74573,13.11105,0.19328,13.41892,32.249,31.711,31.711,12.352,0,-101232.7,0.69987,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770495.704,0,390240,0,11.4325,11.4325,13.74573,13.11106,0.19264,13.41937,32.004,31.858,31.858,12.438,0,-101226.4,0.69989,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770495.904,0,390240,0,11.4325,11.4325,13.74573,13.11107,0.19447,13.4223,32.298,31.907,31.907,12.525,0,-101219.9,0.69991,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770496.104,0,390240,0,11.4325,11.4325,13.74573,13.11108,0.19383,13.42274,32.053,31.809,31.809,12.61,0,-101213.6,0.69992,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770496.304,0,390240,0,11.4325,11.4325,13.74573,13.11109,0.19363,13.42362,31.907,31.613,31.613,12.693,0,-101207.2,0.69994,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770496.504,0,390240,0,11.4325,11.4325,13.74573,13.1111,0.19434,13.42539,31.956,31.662,31.662,12.776,0,-101200.9,0.69996,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770496.704,0,390240,0,11.4325,11.4325,13.74573,13.11111,0.19594,13.42806,32.2,31.662,31.662,12.859,0,-101194.5,0.69998,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770496.904,0,390240,0,11.4325,11.4325,13.74573,13.11112,0.19461,13.42779,31.809,31.858,31.858,12.94,0,-101188.1,0.7,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770497.104,0,390240,0,11.4325,11.4325,13.74573,13.11113,0.19486,13.42911,31.76,32.2,32.2,13.02,0,-101181.8,0.70002,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770497.304,0,390240,0,11.4325,11.4325,13.74573,13.11114,0.19444,13.42973,31.564,32.053,32.053,13.1,0,-101175.4,0.70004,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770497.504,0,390240,0,11.4325,11.4325,13.74573,13.11115,0.19581,13.43215,31.76,31.662,31.662,13.18,0,-101169.1,0.70006,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770497.704,0,390240,0,11.4325,11.4325,13.74573,13.11116,0.19605,13.43343,31.711,31.662,31.662,13.258,0,-101162.7,0.70008,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770497.904,0,390240,0,11.4325,11.4325,13.74573,13.11117,0.19787,13.4363,32.004,32.004,32.004,13.336,0,-101156.3,0.70009,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770498.104,0,390240,0,11.4325,11.4325,13.74573,13.11118,0.19721,13.43667,31.76,31.515,31.515,13.413,0,-101150,0.70011,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770498.304,0,390240,0,11.4325,11.4325,13.74573,13.11119,0.19813,13.43862,31.858,32.151,32.151,13.489,0,-101143.6,0.70013,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770498.504,0,390240,0,11.4325,11.4325,13.74573,13.11121,0.20175,13.4433,32.542,32.053,32.053,13.567,0,-101137.2,0.70015,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770498.704,0,390240,0,11.4325,11.4325,13.74573,13.11122,0.19794,13.44051,31.613,32.102,32.102,13.642,0,-101130.8,0.70017,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770498.904,0,390240,0,11.4325,11.4325,13.74573,13.11123,0.19886,13.44244,31.711,31.564,31.564,13.717,0,-101124.5,0.70019,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770499.104,0,390240,0,11.4325,11.4325,13.74573,13.11124,0.19886,13.44345,31.613,31.809,31.809,13.789,0,-101118.2,0.70021,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770499.304,0,390240,0,11.4325,11.4325,13.74573,13.11125,0.20203,13.44764,32.2,31.907,31.907,13.863,0,-101111.8,0.70023,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770499.504,0,390240,0,11.4325,11.4325,13.74573,13.11126,0.20182,13.44845,32.053,32.102,32.102,13.936,0,-101105.4,0.70025,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770499.704,0,390240,0,11.4325,11.4325,13.74573,13.11127,0.20273,13.45036,32.151,31.369,31.369,14.01,0,-101099,0.70026,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770499.904,0,390240,0,11.4325,11.4325,13.74573,13.11129,0.20229,13.45092,31.956,31.956,31.956,14.08,0,-101092.6,0.70028,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770500.104,0,390240,0,11.4325,11.4325,13.74573,13.1113,0.20229,13.45192,31.858,31.662,31.662,14.151,0,-101086.3,0.7003,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770500.304,0,390240,0,11.4325,11.4325,13.74573,13.11131,0.20455,13.45518,32.249,31.858,31.858,14.222,0,-101079.9,0.70032,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770500.504,0,390240,0,11.4325,11.4325,13.74573,13.11132,0.20321,13.45482,31.858,31.711,31.711,14.292,0,-101073.6,0.70034,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770500.704,0,390240,0,11.4325,11.4325,13.74573,13.11133,0.20321,13.45581,31.76,32.102,32.102,14.36,0,-101067.2,0.70036,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770500.904,0,390240,0,11.4325,11.4325,13.74573,13.11134,0.20502,13.4586,32.053,31.907,31.907,14.43,0,-101060.8,0.70038,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770501.104,0,390240,0,11.4325,11.4325,13.74573,13.11135,0.20502,13.45958,31.956,31.662,31.662,14.498,0,-101054.4,0.7004,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770501.304,0,390240,0,11.4325,11.4325,13.74573,13.11137,0.20412,13.45965,31.662,31.956,31.956,14.565,0,-101048.1,0.70042,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770501.504,0,390240,0,11.4325,11.4325,13.74573,13.11138,0.20502,13.4615,31.76,31.515,31.515,14.632,0,-101041.8,0.70043,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770501.704,0,390240,0,11.4325,11.4325,13.74573,13.11139,0.20546,13.46292,31.76,32.053,32.053,14.697,0,-101035.4,0.70045,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770501.904,0,390240,0,11.4325,11.4325,13.74573,13.1114,0.20681,13.46522,31.956,31.515,31.515,14.764,0,-101029.1,0.70047,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770502.104,0,390240,0,11.4325,11.4325,13.74573,13.11141,0.20703,13.4664,31.907,31.76,31.76,14.828,0,-101022.7,0.70049,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770502.304,0,390240,0,11.4325,11.4325,13.74573,13.11142,0.20837,13.4687,32.102,31.613,31.613,14.893,0,-101016.3,0.70051,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770502.504,0,390240,0,11.4325,11.4325,13.74573,13.11143,0.20927,13.47056,32.2,31.907,31.907,14.958,0,-101009.9,0.70053,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770502.704,0,390240,0,11.4325,11.4325,13.74573,13.11145,0.20769,13.46993,31.76,32.053,32.053,15.022,0,-101003.6,0.70055,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770502.904,0,390240,0,11.4325,11.4325,13.74573,13.11146,0.20746,13.47064,31.613,32.249,32.249,15.087,0,-100997.2,0.70057,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770503.104,0,390240,0,11.4325,11.4325,13.74573,13.11147,0.20993,13.47406,32.053,31.858,31.858,15.153,0,-100990.8,0.70059,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770503.304,0,390240,0,11.4325,11.4325,13.74573,13.11148,0.21082,13.4759,32.151,32.053,32.053,15.218,0,-100984.4,0.7006,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770503.504,0,390240,0,11.4325,11.4325,13.74573,13.11149,0.21081,13.47683,32.053,31.858,31.858,15.283,0,-100978,0.70062,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770503.704,0,390240,0,11.4325,11.4325,13.74573,13.1115,0.21058,13.47752,31.907,31.711,31.711,15.346,0,-100971.7,0.70064,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770503.904,0,390240,0,11.4325,11.4325,13.74573,13.11151,0.20944,13.4773,31.564,31.956,31.956,15.408,0,-100965.3,0.70066,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770504.104,0,390240,0,11.4325,11.4325,13.74573,13.11153,0.21122,13.48001,31.858,31.711,31.711,15.471,0,-100959,0.70068,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770504.304,0,390240,0,11.4325,11.4325,13.74573,13.11154,0.20918,13.47887,31.32,32.053,32.053,15.531,0,-100952.6,0.7007,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770504.504,0,390240,0,11.4325,11.4325,13.74573,13.11155,0.21276,13.48337,32.004,31.809,31.809,15.594,0,-100946.3,0.70072,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770504.704,0,390240,0,11.4325,11.4325,13.74573,13.11156,0.21297,13.48452,31.956,32.542,32.542,15.655,0,-100939.8,0.70074,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770504.904,0,390240,0,11.4325,11.4325,13.74573,13.11157,0.21228,13.48474,31.711,31.956,31.956,15.716,0,-100933.5,0.70076,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770505.104,0,390240,0,11.4325,11.4325,13.74573,13.11158,0.21339,13.48675,31.858,31.956,31.956,15.777,0,-100927.1,0.70077,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770505.304,0,390240,0,11.4325,11.4325,13.74573,13.11159,0.21337,13.48763,31.76,31.711,31.711,15.836,0,-100920.8,0.70079,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770505.504,0,390240,0,11.4325,11.4325,13.74573,13.1116,0.21582,13.49098,32.2,31.515,31.515,15.896,0,-100914.4,0.70081,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770505.704,0,390240,0,11.4325,11.4325,13.74573,13.11162,0.21692,13.49298,32.347,31.515,31.515,15.955,0,-100908,0.70083,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770505.904,0,390240,0,11.4325,11.4325,13.74573,13.11163,0.21465,13.4916,31.76,32.053,32.053,16.013,0,-100901.7,0.70085,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770506.104,0,390240,0,11.4325,11.4325,13.74573,13.11164,0.21417,13.49201,31.564,31.76,31.76,16.071,0,-100895.3,0.70087,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770506.304,0,390240,0,11.4325,11.4325,13.74573,13.11165,0.21504,13.49377,31.662,32.2,32.2,16.128,0,-100889,0.70089,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770506.504,0,390240,0,11.4325,11.4325,13.74573,13.11166,0.21569,13.4953,31.711,32.151,32.151,16.185,0,-100882.6,0.70091,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770506.704,0,390240,0,11.4325,11.4325,13.74573,13.11167,0.21657,13.49706,31.809,31.907,31.907,16.243,0,-100876.2,0.70093,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770506.904,0,390240,0,11.4325,11.4325,13.74573,13.11168,0.21744,13.49881,31.907,31.76,31.76,16.299,0,-100869.9,0.70094,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770507.104,0,390240,0,11.4325,11.4325,13.74573,13.1117,0.21899,13.50122,32.151,31.515,31.515,16.356,0,-100863.5,0.70096,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770507.304,0,390240,0,11.4325,11.4325,13.74573,13.11171,0.21715,13.50025,31.662,31.711,31.711,16.411,0,-100857.2,0.70098,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770507.504,0,390240,0,11.4325,11.4325,13.74573,13.11172,0.21914,13.50312,32.004,32.102,32.102,16.466,0,-100850.8,0.701,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770507.704,0,390240,0,11.4325,11.4325,13.74573,13.11173,0.21889,13.50373,31.858,31.76,31.76,16.521,0,-100844.4,0.70102,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770507.904,0,390240,0,11.4325,11.4325,13.74573,13.11174,0.21728,13.50295,31.418,31.418,31.418,16.575,0,-100838.2,0.70104,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770508.104,0,390240,0,11.4325,11.4325,13.74573,13.11175,0.21881,13.50534,31.662,32.102,32.102,16.628,0,-100831.8,0.70106,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770508.304,0,390240,0,11.4325,11.4325,13.74573,13.11176,0.219,13.50638,31.613,31.809,31.809,16.682,0,-100825.5,0.70108,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770508.504,0,390240,0,11.4325,11.4325,13.74573,13.11178,0.22144,13.50968,32.053,32.004,32.004,16.736,0,-100819.1,0.70109,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770508.704,0,390240,0,11.4325,11.4325,13.74573,13.11179,0.21893,13.508,31.418,31.613,31.613,16.788,0,-100812.8,0.70111,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770508.904,0,390240,0,11.4325,11.4325,13.74573,13.1118,0.22001,13.50991,31.564,31.711,31.711,16.84,0,-100806.4,0.70113,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770509.104,0,390240,0,11.4325,11.4325,13.74573,13.11181,0.22221,13.51296,31.956,31.711,31.711,16.893,0,-100800.1,0.70115,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770509.304,0,390240,0,11.4325,11.4325,13.74573,13.11182,0.22172,13.51332,31.76,32.151,32.151,16.944,0,-100793.7,0.70117,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770509.504,0,390240,0,11.4325,11.4325,13.74573,13.11183,0.22281,13.51524,31.907,31.662,31.662,16.997,0,-100787.4,0.70119,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770509.704,0,390240,0,11.4325,11.4325,13.74573,13.11184,0.22231,13.51557,31.711,31.858,31.858,17.047,0,-100781,0.70121,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770509.904,0,390240,0,11.4325,11.4325,13.74573,13.11185,0.22137,13.51544,31.418,31.564,31.564,17.098,0,-100774.7,0.70123,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770510.104,0,390240,0,11.4325,11.4325,13.74573,13.11187,0.22357,13.51846,31.809,31.564,31.564,17.148,0,-100768.4,0.70124,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770510.304,0,390240,0,11.4325,11.4325,13.74573,13.11188,0.22374,13.51945,31.76,31.662,31.662,17.198,0,-100762.1,0.70126,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770510.504,0,390240,0,11.4325,11.4325,13.74573,13.11189,0.22189,13.5184,31.271,31.662,31.662,17.247,0,-100755.8,0.70128,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770510.704,0,390240,0,11.4325,11.4325,13.74573,13.1119,0.22477,13.5221,31.809,31.907,31.907,17.296,0,-100749.4,0.7013,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770510.904,0,390240,0,11.4325,11.4325,13.74573,13.11191,0.22629,13.52446,32.053,32.102,32.102,17.346,0,-100743,0.70132,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770511.104,0,390240,0,11.4325,11.4325,13.74573,13.11192,0.22467,13.52363,31.613,31.613,31.613,17.395,0,-100736.7,0.70134,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770511.304,0,390240,0,11.4325,11.4325,13.74573,13.11193,0.22799,13.52779,32.249,32.004,32.004,17.444,0,-100730.3,0.70136,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770511.504,0,390240,0,11.4325,11.4325,13.74573,13.11195,0.22795,13.52857,32.151,32.151,32.151,17.494,0,-100723.9,0.70138,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770511.704,0,390240,0,11.4325,11.4325,13.74573,13.11196,0.22812,13.52956,32.102,31.809,31.809,17.543,0,-100717.5,0.7014,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770511.904,0,390240,0,11.4325,11.4325,13.74573,13.11197,0.22852,13.53078,32.102,32.249,32.249,17.591,0,-100711.1,0.70141,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770512.104,0,390240,0,11.4325,11.4325,13.74573,13.11198,0.22825,13.53131,31.956,32.102,32.102,17.64,0,-100704.7,0.70143,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770512.304,0,390240,0,11.4325,11.4325,13.74573,13.11199,0.22842,13.53229,31.907,32.102,32.102,17.688,0,-100698.3,0.70145,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770512.504,0,390240,0,11.4325,11.4325,13.74573,13.112,0.23017,13.53485,32.2,32.102,32.102,17.736,0,-100691.8,0.70147,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770512.704,0,390240,0,11.4325,11.4325,13.74573,13.11201,0.22719,13.53265,31.466,31.711,31.711,17.782,0,-100685.5,0.70149,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770512.904,0,390240,0,11.4325,11.4325,13.74573,13.11203,0.23073,13.53699,32.151,31.858,31.858,17.829,0,-100679.1,0.70151,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770513.104,0,390240,0,11.4325,11.4325,13.74573,13.11204,0.2291,13.53615,31.711,32.102,32.102,17.875,0,-100672.8,0.70153,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770513.304,0,390240,0,11.4325,11.4325,13.74573,13.11205,0.23061,13.53847,31.956,32.2,32.2,17.922,0,-100666.4,0.70155,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770513.504,0,390240,0,11.4325,11.4325,13.74573,13.11206,0.23011,13.53875,31.76,32.102,32.102,17.968,0,-100660,0.70157,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770513.704,0,390240,0,11.4325,11.4325,13.74573,13.11207,0.23185,13.54129,32.053,32.298,32.298,18.014,0,-100653.6,0.70159,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770513.904,0,390240,0,11.4325,11.4325,13.74573,13.11208,0.23269,13.54292,32.151,31.907,31.907,18.06,0,-100647.2,0.7016,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770514.104,0,390240,0,11.4325,11.4325,13.74573,13.11209,0.23173,13.54275,31.858,32.298,32.298,18.105,0,-100640.8,0.70162,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770514.304,0,390240,0,11.4325,11.4325,13.74573,13.11211,0.23032,13.5421,31.466,31.907,31.907,18.15,0,-100634.4,0.70164,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770514.504,0,390240,0,11.4325,11.4325,13.74573,13.11212,0.23115,13.54369,31.564,31.907,31.907,18.194,0,-100628.1,0.70166,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770514.704,0,390240,0,11.4325,11.4325,13.74573,13.11213,0.23243,13.54575,31.76,32.2,32.2,18.238,0,-100621.7,0.70168,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770514.904,0,390240,0,11.4325,11.4325,13.74573,13.11214,0.23529,13.5494,32.298,31.956,31.956,18.283,0,-100615.3,0.7017,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770515.104,0,390240,0,11.4325,11.4325,13.74573,13.11215,0.23523,13.55011,32.2,31.956,31.956,18.327,0,-100608.9,0.70172,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770515.304,0,390240,0,11.4325,11.4325,13.74573,13.11216,0.23494,13.55058,32.053,31.907,31.907,18.371,0,-100602.5,0.70174,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770515.504,0,390240,0,11.4325,11.4325,13.74573,13.11217,0.23352,13.54991,31.662,31.76,31.76,18.413,0,-100596.2,0.70176,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770515.704,0,390240,0,11.4325,11.4325,13.74573,13.11219,0.2339,13.55105,31.662,32.053,32.053,18.456,0,-100589.8,0.70177,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770515.904,0,390240,0,11.4325,11.4325,13.74573,13.1122,0.23427,13.55217,31.662,31.76,31.76,18.498,0,-100583.5,0.70179,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770516.104,0,390240,0,11.4325,11.4325,13.74573,13.11221,0.23577,13.55442,31.907,31.515,31.515,18.541,0,-100577.1,0.70181,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770516.304,0,390240,0,11.4325,11.4325,13.74573,13.11222,0.23502,13.55441,31.662,31.956,31.956,18.582,0,-100570.8,0.70183,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770516.504,0,390240,0,11.4325,11.4325,13.74573,13.11223,0.23472,13.55485,31.515,31.858,31.858,18.623,0,-100564.5,0.70185,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770516.704,0,390240,0,11.4325,11.4325,13.74573,13.11224,0.23779,13.55867,32.102,31.809,31.809,18.665,0,-100558.1,0.70187,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770516.904,0,390240,0,11.4325,11.4325,13.74573,13.11225,0.23524,13.55685,31.466,31.711,31.711,18.706,0,-100551.8,0.70189,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770517.104,0,390240,0,11.4325,11.4325,13.74573,13.11227,0.23696,13.55931,31.76,32.151,32.151,18.747,0,-100545.4,0.70191,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770517.304,0,390240,0,11.4325,11.4325,13.74573,13.11228,0.23666,13.55974,31.613,31.858,31.858,18.788,0,-100539.1,0.70192,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770517.504,0,390240,0,11.4325,11.4325,13.74573,13.11229,0.2386,13.56243,31.956,31.956,31.956,18.828,0,-100532.7,0.70194,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770517.704,0,390240,0,11.4325,11.4325,13.74573,13.1123,0.23942,13.56399,32.053,32.053,32.053,18.869,0,-100526.3,0.70196,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770517.904,0,390240,0,11.4325,11.4325,13.74573,13.11231,0.2389,13.56419,31.858,31.711,31.711,18.91,0,-100519.9,0.70198,0, ,,,,,,,,,,,,,,,,,,,,
