unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel_stat,ib_h,ib_s,mib,ib, vb_sel,vb_h,vb_s,mvb,vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving
unit_sel,74770573.104,0,1,0.2833966,31.75992,31.54735,31.75992,31.75992,31.75992,0.21257,-0.03324,13.1156,-0.11632,-0.15146,1,31.75992,31.75992,0,31.75992,1,13.82112,13.66613,0,13.82112,11.43,11.43,0,11.43,0,16,0.417,0.049,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770573.304,0,1,0.2833779,31.46646,31.69407,31.46646,31.46646,31.46646,-0.22761,-0.04276,13.11561,-0.14049,-0.15129,1,31.46646,31.46646,0,31.46646,1,13.82112,13.6634,0,13.82112,11.43,11.43,0,11.43,0,16,-0.31,0.064,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770573.504,0,1,0.2833593,31.2708,31.25387,31.2708,31.2708,31.2708,0.01693,-0.04042,13.11562,-0.1658,-0.15178,1,31.2708,31.2708,0,31.2708,1,13.81254,13.66381,0,13.81254,11.43,11.43,0,11.43,0,16,-0.974,0.052,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770573.704,0,1,0.2833408,31.41754,30.86259,31.41754,31.41754,31.41754,0.55495,-0.02562,13.11563,-0.16561,-0.15205,1,31.41754,31.41754,0,31.41754,1,13.83398,13.664,0,13.83398,11.43,11.43,0,11.43,0,16,-0.953,0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770573.904,0,1,0.2821615,31.2219,31.74298,31.2219,31.2219,31.2219,-0.52108,-0.03176,13.11564,-0.12504,-0.15181,1,31.2219,31.2219,0,31.2219,1,13.83827,13.66599,0,13.83827,11.43,11.43,0,11.43,0,16,0.517,-0.026,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770574.104,0,1,0.2821429,31.46646,31.54734,31.46646,31.46646,31.46646,-0.08088,-0.03843,13.11565,-0.13929,-0.15205,1,31.46646,31.46646,0,31.46646,1,13.82112,13.6646,0,13.82112,11.43,11.43,0,11.43,0,16,0.25,-0.035,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770574.304,0,1,0.2821243,31.56427,31.30279,31.56427,31.56427,31.56427,0.26148,-0.02952,13.11567,-0.1567,-0.15226,1,31.56427,31.56427,0,31.56427,1,13.82541,13.66434,0,13.82541,11.43,11.43,0,11.43,0,16,-0.421,-0.049,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770574.504,0,1,0.2821056,30.97733,31.88972,30.97733,30.97733,30.97733,-0.91239,-0.04135,13.11568,-0.15133,-0.15242,1,30.97733,30.97733,0,30.97733,1,13.83398,13.66542,0,13.83398,11.43,11.43,0,11.43,0,16,-0.106,-0.065,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770574.704,0,1,0.2820873,31.17298,31.40061,31.17298,31.17298,31.17298,-0.22763,-0.04866,13.11569,-0.16671,-0.15322,1,31.17298,31.17298,0,31.17298,1,13.78254,13.6629,0,13.78254,11.43,11.43,0,11.43,0,16,-0.828,-0.094,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770574.904,0,1,0.2820688,31.56428,31.30278,31.56428,31.56428,31.56428,0.2615,-0.04884,13.1157,-0.19135,-0.15332,1,31.56428,31.56428,0,31.56428,1,13.82112,13.66398,0,13.82112,11.43,11.43,0,11.43,0,16,0.105,-0.121,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770575.104,0,1,0.2820502,31.2708,31.44952,31.2708,31.2708,31.2708,-0.17871,-0.05583,13.11571,-0.14672,-0.15319,1,31.2708,31.2708,0,31.2708,1,13.82541,13.66574,0,13.82541,11.43,11.43,0,11.43,0,16,0.35,-0.12,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770575.304,0,1,0.2820317,30.97733,31.35169,30.97733,30.97733,30.97733,-0.37436,-0.06547,13.11572,-0.1779,-0.15398,1,30.97733,30.97733,0,30.97733,1,13.79968,13.66458,0,13.79968,11.43,11.43,0,11.43,0,16,-0.586,-0.121,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770575.504,0,1,0.2820134,31.2219,31.25388,31.2219,31.2219,31.2219,-0.03198,-0.0746,13.11573,-0.1529,-0.15351,1,31.2219,31.2219,0,31.2219,1,13.83827,13.66385,0,13.83827,11.43,11.43,0,11.43,0,16,-0.293,-0.137,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770575.704,0,1,0.2819949,31.17299,31.54734,31.17299,31.17299,31.17299,-0.37435,-0.07591,13.11574,-0.15137,-0.15393,1,31.17299,31.17299,0,31.17299,1,13.81254,13.66538,0,13.81254,11.43,11.43,0,11.43,0,16,-0.071,-0.151,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770575.904,0,1,0.2821789,31.41753,31.25388,31.41753,31.41753,31.41753,0.16366,-0.06367,13.11575,-0.1451,-0.15356,1,31.41753,31.41753,0,31.41753,1,13.81683,13.66736,0,13.81683,11.43,11.43,0,11.43,0,16,0.359,-0.144,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770576.104,0,1,0.2821603,31.711,31.64517,31.711,31.711,31.711,0.06583,-0.05859,13.11577,-0.14672,-0.15331,1,31.711,31.711,0,31.711,1,13.79968,13.66574,0,13.79968,11.43,11.43,0,11.43,0,16,0.498,-0.131,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770576.304,0,1,0.2821416,31.17299,31.30278,31.17299,31.17299,31.17299,-0.1298,-0.05284,13.11578,-0.14947,-0.1527,1,31.17299,31.17299,0,31.17299,1,13.80826,13.66728,0,13.80826,11.43,11.43,0,11.43,0,16,-0.239,-0.102,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770576.504,0,1,0.2821231,31.41755,31.49843,31.41755,31.41755,31.41755,-0.08088,-0.05394,13.11579,-0.15087,-0.15241,1,31.41755,31.41755,0,31.41755,1,13.83398,13.66588,0,13.83398,11.43,11.43,0,11.43,0,16,0.041,-0.091,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770576.704,0,1,0.2821045,31.31972,31.3517,31.31972,31.31972,31.31972,-0.03198,-0.04928,13.1158,-0.1367,-0.15238,1,31.31972,31.31972,0,31.31972,1,13.83398,13.66719,0,13.83398,11.43,11.43,0,11.43,0,16,-0.025,-0.074,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770576.904,0,1,0.2820861,31.17298,31.25388,31.17298,31.17298,31.17298,-0.0809,-0.05811,13.11581,-0.169,-0.15314,1,31.17298,31.17298,0,31.17298,1,13.81254,13.66489,0,13.81254,11.43,11.43,0,11.43,0,16,-0.557,-0.072,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770577.104,0,1,0.2820677,30.97734,31.15605,30.97734,30.97734,30.97734,-0.17871,-0.05905,13.11582,-0.10791,-0.15186,1,30.97734,30.97734,0,30.97734,1,13.78254,13.66597,0,13.78254,11.43,11.43,0,11.43,0,16,-0.717,-0.09,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770577.304,0,1,0.2820492,31.46644,31.20497,31.46644,31.46644,31.46644,0.26147,-0.05407,13.11583,-0.14113,-0.15076,1,31.46644,31.46644,0,31.46644,1,13.78682,13.66704,0,13.78682,11.43,11.43,0,11.43,0,16,0.403,-0.103,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770577.504,0,1,0.2820307,31.31972,30.81368,31.31972,31.31972,31.31972,0.50603,-0.03781,13.11584,-0.15923,-0.1502,1,31.31972,31.31972,0,31.31972,1,13.80826,13.6661,0,13.80826,11.43,11.43,0,11.43,0,16,-0.822,-0.117,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770577.704,0,1,0.282012,31.07516,31.15605,31.07516,31.07516,31.07516,-0.08088,-0.0281,13.11586,-0.11393,-0.14908,1,31.07516,31.07516,0,31.07516,1,13.82112,13.66852,0,13.82112,11.43,11.43,0,11.43,0,16,0.026,-0.133,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770577.904,0,1,0.2822257,31.61319,31.10714,31.61319,31.61319,31.61319,0.50605,-0.02235,13.11587,-0.15459,-0.14935,1,31.61319,31.61319,0,31.61319,1,13.82112,13.66645,0,13.82112,11.43,11.43,0,11.43,0,16,0.333,-0.138,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770578.104,0,1,0.2822073,31.46644,31.10715,31.46644,31.46644,31.46644,0.35929,-0.02352,13.11588,-0.16908,-0.14991,1,31.46644,31.46644,0,31.46644,1,13.82112,13.66482,0,13.82112,11.43,11.43,0,11.43,0,16,-0.326,-0.141,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770578.304,0,1,0.2821888,31.31971,31.49844,31.31971,31.31971,31.31971,-0.17873,-0.03435,13.11589,-0.16416,-0.15032,1,31.31971,31.31971,0,31.31971,1,13.78254,13.66545,0,13.78254,11.43,11.43,0,11.43,0,16,0.123,-0.144,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770578.504,0,1,0.2821702,31.12407,30.76477,31.12407,31.12407,31.12407,0.3593,-0.01797,13.1159,-0.14369,-0.14929,1,31.12407,31.12407,0,31.12407,1,13.80397,13.66877,0,13.80397,11.43,11.43,0,11.43,0,16,-0.399,-0.132,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770578.704,0,1,0.2821518,31.07516,31.20497,31.07516,31.07516,31.07516,-0.12981,-0.01286,13.11591,-0.14938,-0.14899,1,31.07516,31.07516,0,31.07516,1,13.82541,13.66737,0,13.82541,11.43,11.43,0,11.43,0,16,-0.357,-0.144,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770578.904,0,1,0.2821333,31.27081,31.15605,31.27081,31.27081,31.27081,0.11476,-0.01545,13.11592,-0.17426,-0.14983,1,31.27081,31.27081,0,31.27081,1,13.82969,13.66821,0,13.82969,11.43,11.43,0,11.43,0,16,0.559,-0.135,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770579.104,0,1,0.2821148,31.17298,30.76477,31.17298,31.17298,31.17298,0.40821,0.00496,13.11593,-0.14317,-0.14995,1,31.17298,31.17298,0,31.17298,1,13.79968,13.66929,0,13.79968,11.43,11.43,0,11.43,0,16,-0.433,-0.121,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770579.304,0,1,0.2820964,31.31972,31.15605,31.31972,31.31972,31.31972,0.16367,0.00359,13.11594,-0.1624,-0.14981,1,31.31972,31.31972,0,31.31972,1,13.81254,13.66721,0,13.81254,11.43,11.43,0,11.43,0,16,0.105,-0.12,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770579.504,0,1,0.2820778,30.97735,30.91151,30.97735,30.97735,30.97735,0.06584,0.02027,13.11596,-0.14802,-0.14962,1,30.97735,30.97735,0,30.97735,1,13.80397,13.66873,0,13.80397,11.43,11.43,0,11.43,0,16,-0.787,-0.126,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770579.704,0,1,0.2820594,31.22189,31.05822,31.22189,31.22189,31.22189,0.16366,0.03159,13.11597,-0.13002,-0.14881,1,31.22189,31.22189,0,31.22189,1,13.80826,13.66958,0,13.80826,11.43,11.43,0,11.43,0,16,0.29,-0.132,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770579.904,0,1,0.2822403,31.61319,30.52021,31.61319,31.61319,31.61319,1.09297,0.05042,13.11598,-0.13978,-0.14837,1,31.61319,31.61319,0,31.61319,1,13.81683,13.6684,0,13.81683,11.43,11.43,0,11.43,0,16,0.021,-0.124,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770580.104,0,1,0.2822217,31.46645,31.10715,31.46645,31.46645,31.46645,0.3593,0.0445,13.11599,-0.17457,-0.14896,1,31.46645,31.46645,0,31.46645,1,13.7954,13.6679,0,13.7954,11.43,11.43,0,11.43,0,16,0.563,-0.107,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770580.304,0,1,0.2822031,31.17298,31.64516,31.17298,31.17298,31.17298,-0.47218,0.03373,13.116,-0.10446,-0.14728,1,31.17298,31.17298,0,31.17298,1,13.80397,13.66942,0,13.80397,11.43,11.43,0,11.43,0,16,0.607,-0.073,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770580.504,0,1,0.2821847,31.07516,31.25388,31.07516,31.07516,31.07516,-0.17871,0.03205,13.11601,-0.14377,-0.1469,1,31.07516,31.07516,0,31.07516,1,13.82112,13.66869,0,13.82112,11.43,11.43,0,11.43,0,16,-0.428,-0.045,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770580.704,0,1,0.2821663,31.56427,31.40062,31.56427,31.56427,31.56427,0.16366,0.03531,13.11602,-0.16888,-0.14757,1,31.56427,31.56427,0,31.56427,1,13.84255,13.66931,0,13.84255,11.43,11.43,0,11.43,0,16,0.519,-0.028,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770580.904,0,1,0.2821478,31.17298,31.00932,31.17298,31.17298,31.17298,0.16366,0.03464,13.11603,-0.1308,-0.14772,1,31.17298,31.17298,0,31.17298,1,13.79111,13.6688,0,13.79111,11.43,11.43,0,11.43,0,16,-0.446,-0.006,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770581.104,0,1,0.2821293,30.92843,31.00932,30.92843,30.92843,30.92843,-0.08088,0.03201,13.11604,-0.15094,-0.14717,1,30.92843,30.92843,0,30.92843,1,13.82112,13.6701,0,13.82112,11.43,11.43,0,11.43,1024,16,-0.286,-0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770581.304,0,1,0.2821109,31.17298,31.59625,31.17298,31.17298,31.17298,-0.42327,0.0227,13.11606,-0.16454,-0.14773,1,31.17298,31.17298,0,31.17298,1,13.82112,13.66936,0,13.82112,11.43,11.43,0,11.43,0,16,0.304,-0.006,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770581.504,0,1,0.2820924,31.36863,31.25388,31.36863,31.36863,31.36863,0.11476,0.03486,13.11607,-0.1285,-0.14733,1,31.36863,31.36863,0,31.36863,1,13.79968,13.6711,0,13.79968,11.43,11.43,0,11.43,1024,16,0.177,0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770581.704,0,1,0.2820739,31.02625,30.91149,31.02625,31.02625,31.02625,0.11476,0.04464,13.11608,-0.13713,-0.14663,1,31.02625,31.02625,0,31.02625,1,13.83398,13.67105,0,13.83398,11.43,11.43,0,11.43,0,16,-0.519,0.007,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770581.904,0,1,0.2824028,31.22189,31.49844,31.22189,31.22189,31.22189,-0.27655,0.03204,13.11609,-0.16832,-0.14759,1,31.22189,31.22189,0,31.22189,1,13.82112,13.66987,0,13.82112,11.43,11.43,0,11.43,1024,16,0.485,0.003,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770582.104,0,1,0.2823844,31.27081,31.35169,31.27081,31.27081,31.27081,-0.08088,0.02666,13.1161,-0.13047,-0.14724,1,31.27081,31.27081,0,31.27081,1,13.79111,13.66913,0,13.79111,11.43,11.43,0,11.43,1024,16,-0.143,0.003,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770582.304,0,1,0.2823659,31.51536,31.44952,31.51536,31.51536,31.51536,0.06583,0.0225,13.11611,-0.12963,-0.14615,1,31.51536,31.51536,0,31.51536,1,13.83827,13.66997,0,13.83827,11.43,11.43,0,11.43,0,16,0.509,0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770582.504,0,1,0.2823475,30.97735,30.76477,30.97735,30.97735,30.97735,0.21258,0.01382,13.11612,-0.16489,-0.14709,1,30.97735,30.97735,0,30.97735,1,13.7954,13.66901,0,13.7954,11.43,11.43,0,11.43,0,16,-0.866,0.016,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770582.704,0,1,0.2823291,30.68387,31.30278,30.68387,30.68387,30.68387,-0.61891,-0.0034,13.11613,-0.12863,-0.14611,1,30.68387,30.68387,0,30.68387,1,13.78254,13.67097,0,13.78254,11.43,11.43,0,11.43,1024,16,-0.08,0.004,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770582.904,0,1,0.2823108,31.31973,31.00932,31.31973,31.31973,31.31973,0.31041,-0.00533,13.11615,-0.14178,-0.14522,1,31.31973,31.31973,0,31.31973,1,13.7954,13.67068,0,13.7954,11.43,11.43,0,11.43,1024,16,0.261,-0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770583.104,0,1,0.2822923,31.12407,31.10715,31.12407,31.12407,31.12407,0.01692,-0.01775,13.11616,-0.12853,-0.14428,1,31.12407,31.12407,0,31.12407,1,13.82112,13.67107,0,13.82112,11.43,11.43,0,11.43,0,16,0.322,0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770583.304,0,1,0.2822739,31.12407,31.15606,31.12407,31.12407,31.12407,-0.03198,-0.01071,13.11617,-0.10648,-0.14348,1,31.12407,31.12407,0,31.12407,1,13.82112,13.67168,0,13.82112,11.43,11.43,0,11.43,0,16,-0.333,0.008,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770583.504,0,1,0.2822555,31.27081,31.15606,31.27081,31.27081,31.27081,0.11475,-0.01624,13.11618,-0.09932,-0.14254,1,31.27081,31.27081,0,31.27081,1,13.77825,13.67027,0,13.77825,11.43,11.43,0,11.43,1024,16,-0.015,-0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770583.704,0,1,0.2822371,31.41754,31.00932,31.41754,31.41754,31.41754,0.40822,-0.00149,13.11619,-0.15444,-0.14196,1,31.41754,31.41754,0,31.41754,1,13.81683,13.67088,0,13.81683,11.43,11.43,0,11.43,0,16,-0.387,-0.018,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770583.904,0,1,0.2823889,31.17299,31.20496,31.17299,31.17299,31.17299,-0.03197,-0.01028,13.1162,-0.17594,-0.14284,1,31.17299,31.17299,0,31.17299,1,13.82969,13.67082,0,13.82969,11.43,11.43,0,11.43,0,16,0.152,-0.028,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770584.104,0,1,0.2823706,31.17298,31.44952,31.17298,31.17298,31.17298,-0.27654,-0.03022,13.11621,-0.12456,-0.14274,1,31.17298,31.17298,0,31.17298,1,13.82541,13.67076,0,13.82541,11.43,11.43,0,11.43,0,16,0.505,-0.022,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770584.304,0,1,0.2823521,30.92843,31.40061,30.92843,30.92843,30.92843,-0.47218,-0.0447,13.11622,-0.11132,-0.14222,1,30.92843,30.92843,0,30.92843,1,13.81683,13.67114,0,13.81683,11.43,11.43,0,11.43,0,16,-0.177,-0.012,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770584.504,0,1,0.2823337,31.17298,31.05822,31.17298,31.17298,31.17298,0.11476,-0.03465,13.11623,-0.14275,-0.14231,1,31.17298,31.17298,0,31.17298,1,13.81683,13.674,0,13.81683,11.43,11.43,0,11.43,1024,16,0.171,0,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770584.704,0,1,0.2823151,31.07516,31.35169,31.07516,31.07516,31.07516,-0.27653,-0.03939,13.11625,-0.14304,-0.14238,1,31.07516,31.07516,0,31.07516,1,13.80826,13.67371,0,13.80826,11.43,11.43,0,11.43,0,16,0.396,0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770584.904,0,1,0.2822968,31.02625,31.30278,31.02625,31.02625,31.02625,-0.27653,-0.04299,13.11626,-0.14874,-0.14238,1,31.02625,31.02625,0,31.02625,1,13.78682,13.6723,0,13.78682,11.43,11.43,0,11.43,0,16,-0.349,0.026,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770585.104,0,1,0.2822784,31.12407,30.91149,31.12407,31.12407,31.12407,0.21258,-0.03487,13.11627,-0.1479,-0.14185,1,31.12407,31.12407,0,31.12407,1,13.82112,13.67313,0,13.82112,11.43,11.43,0,11.43,0,16,-0.368,0.022,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770585.304,0,1,0.2822598,31.12408,31.20497,31.12408,31.12408,31.12408,-0.08089,-0.03192,13.11628,-0.12518,-0.14159,1,31.12408,31.12408,0,31.12408,1,13.82541,13.67442,0,13.82541,11.43,11.43,0,11.43,0,16,0.336,0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770585.504,0,1,0.2822413,30.87952,31.30278,30.87952,30.87952,30.87952,-0.42327,-0.03683,13.11629,-0.15052,-0.14207,1,30.87952,30.87952,0,30.87952,1,13.79111,13.67481,0,13.79111,11.43,11.43,0,11.43,0,16,0.186,0.03,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770585.704,0,1,0.2822229,31.2708,30.86258,31.2708,31.2708,31.2708,0.40822,-0.03077,13.1163,-0.13479,-0.14134,1,31.2708,31.2708,0,31.2708,1,13.82112,13.67339,0,13.82112,11.43,11.43,0,11.43,0,16,-0.205,0.033,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770585.904,0,1,0.281517,31.51536,31.49842,31.51536,31.51536,31.51536,0.01693,-0.02985,13.11631,-0.13373,-0.14129,1,31.51536,31.51536,0,31.51536,1,13.82541,13.67445,0,13.82541,11.43,11.43,0,11.43,0,16,0.855,0.04,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770586.104,0,1,0.2814984,31.36863,31.20497,31.36863,31.36863,31.36863,0.16366,-0.02226,13.11632,-0.12521,-0.1411,1,31.36863,31.36863,0,31.36863,1,13.82541,13.67439,0,13.82541,11.43,11.43,0,11.43,0,16,-0.043,0.06,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770586.304,0,1,0.2814799,31.46644,30.76477,31.46644,31.46644,31.46644,0.70167,-0.00147,13.11633,-0.14265,-0.14137,1,31.46644,31.46644,0,31.46644,1,13.81683,13.6741,0,13.81683,11.43,11.43,0,11.43,0,16,-0.591,0.058,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770586.504,0,1,0.2814614,31.17298,31.10715,31.17298,31.17298,31.17298,0.06583,-0.00073,13.11635,-0.16415,-0.14193,1,31.17298,31.17298,0,31.17298,1,13.83398,13.67403,0,13.83398,11.43,11.43,0,11.43,0,16,-0.176,0.043,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770586.704,0,1,0.2814429,31.2708,31.00933,31.2708,31.2708,31.2708,0.26147,0.00861,13.11636,-0.12519,-0.14195,1,31.2708,31.2708,0,31.2708,1,13.79968,13.67442,0,13.79968,11.43,11.43,0,11.43,0,16,-0.223,0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770586.904,0,1,0.2814245,31.07516,31.30279,31.07516,31.07516,31.07516,-0.22763,0.00314,13.11637,-0.16474,-0.1421,1,31.07516,31.07516,0,31.07516,1,13.83398,13.67345,0,13.83398,11.43,11.43,0,11.43,1024,16,-0.23,-0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770587.104,0,1,0.2814061,31.07516,31.05824,31.07516,31.07516,31.07516,0.01692,0.00273,13.11638,-0.14292,-0.14255,1,31.07516,31.07516,0,31.07516,1,13.85113,13.67383,0,13.85113,11.43,11.43,0,11.43,0,16,-0.31,-0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770587.304,0,1,0.2813876,30.92843,30.9115,30.92843,30.92843,30.92843,0.01693,0.00804,13.11639,-0.12856,-0.14303,1,30.92843,30.92843,0,30.92843,1,13.79111,13.67533,0,13.79111,11.43,11.43,0,11.43,0,16,-0.275,-0.044,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770587.504,0,1,0.2813693,30.73278,31.00932,30.73278,30.73278,30.73278,-0.27653,-0.00028,13.1164,-0.11757,-0.14179,1,30.73278,30.73278,0,30.73278,1,13.80397,13.67346,0,13.80397,11.43,11.43,0,11.43,0,16,-0.627,-0.076,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770587.704,0,1,0.2813511,30.83061,31.30279,30.83061,30.83061,30.83061,-0.47219,-0.01593,13.11641,-0.13524,-0.14137,1,30.83061,30.83061,0,30.83061,1,13.81254,13.67294,0,13.81254,11.43,11.43,0,11.43,0,16,-0.125,-0.112,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770587.904,0,1,0.2815087,30.83061,31.05824,30.83061,30.83061,30.83061,-0.22763,-0.01854,13.11642,-0.1378,-0.14122,1,30.83061,30.83061,0,30.83061,1,13.80826,13.67466,0,13.80826,11.43,11.43,0,11.43,0,16,-0.102,-0.131,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770588.104,0,1,0.2814903,30.97734,30.96041,30.97734,30.97734,30.97734,0.01693,-0.02094,13.11644,-0.12818,-0.14074,1,30.97734,30.97734,0,30.97734,1,13.78254,13.67571,0,13.78254,11.43,11.43,0,11.43,0,16,0.425,-0.129,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770588.304,0,1,0.2814721,30.92844,30.96041,30.92844,30.92844,30.92844,-0.03197,-0.03087,13.11645,-0.10952,-0.13918,1,30.92844,30.92844,0,30.92844,1,13.7954,13.67294,0,13.7954,11.43,11.43,0,11.43,0,16,-0.426,-0.131,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770588.504,0,1,0.2814538,30.87952,30.81367,30.87952,30.87952,30.87952,0.06584,-0.02613,13.11646,-0.1642,-0.13936,1,30.87952,30.87952,0,30.87952,1,13.80397,13.67398,0,13.80397,11.43,11.43,0,11.43,0,16,-0.641,-0.148,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770588.704,0,1,0.2814355,31.02625,30.9115,31.02625,31.02625,31.02625,0.11475,-0.03295,13.11647,-0.10359,-0.13824,1,31.02625,31.02625,0,31.02625,1,13.82969,13.67458,0,13.82969,11.43,11.43,0,11.43,0,16,0.389,-0.153,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770588.904,0,1,0.2814173,30.97734,30.86259,30.97734,30.97734,30.97734,0.11475,-0.03665,13.11648,-0.14743,-0.13886,1,30.97734,30.97734,0,30.97734,1,13.81254,13.67361,0,13.81254,11.43,11.43,0,11.43,0,16,-0.285,-0.153,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770589.104,0,1,0.2813988,30.63496,31.10715,30.63496,30.63496,30.63496,-0.47219,-0.04138,13.11649,-0.17053,-0.13961,1,30.63496,30.63496,0,30.63496,1,13.79968,13.67623,0,13.79968,11.43,11.43,0,11.43,0,16,0.098,-0.146,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770589.304,0,1,0.2813807,30.83061,30.61804,30.83061,30.83061,30.83061,0.21257,-0.03997,13.1165,-0.10833,-0.13851,1,30.83061,30.83061,0,30.83061,1,13.84255,13.67413,0,13.84255,11.43,11.43,0,11.43,0,16,-0.629,-0.147,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770589.504,0,1,0.2813623,30.58606,30.81367,30.58606,30.58606,30.58606,-0.22761,-0.04163,13.11651,-0.15354,-0.13958,1,30.58606,30.58606,0,30.58606,1,13.7954,13.67607,0,13.7954,11.43,11.43,0,11.43,0,16,-0.125,-0.152,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770589.704,0,1,0.2813441,30.97735,30.9115,30.97735,30.97735,30.97735,0.06585,-0.04596,13.11652,-0.11955,-0.13866,1,30.97735,30.97735,0,30.97735,1,13.82969,13.67577,0,13.82969,11.43,11.43,0,11.43,0,16,0.539,-0.143,1,0.2,0.394,-0.492,10,0.005,0
